REC k=9 s=0,1,2 ab=2/1,3/1,4/3 q=1,1 t1=0 D=6 c=2
REC k=9 s=1,2,8 ab=2/1,3/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,2,8 ab=3/1,8/0,10/5 q=1,5 t1=0 D=3259 c=8
REC k=9 s=1,2,8 ab=3/2,9/2,10/4 q=1,1 t1=0 D=9819 c=5
REC k=9 s=1,2,8 ab=5/2,8/6,10/4 q=1,6 t1=0 D=2790 c=113
REC k=9 s=1,2,8 ab=8/3,9/7,10/2 q=1,2 t1=0 D=5472 c=3263
REC k=9 s=1,2,8 ab=8/3,9/8,10/8 q=1,3 t1=0 D=3285 c=3263
REC k=9 s=1,2,8 ab=8/7,9/8,10/4 q=1,3 t1=0 D=4365 c=2183
REC k=9 s=1,3,4 ab=2/1,5/0,6/5 q=2,1 t1=0 D=41 c=-1
REC k=9 s=1,3,4 ab=3/2,4/1,5/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,3,4 ab=4/2,5/2,6/5 q=1,1 t1=0 D=45 c=32
REC k=9 s=1,3,4 ab=4/2,6/2,7/6 q=1,1 t1=0 D=288 c=32
REC k=9 s=1,3,4 ab=4/2,7/2,8/7 q=1,1 t1=0 D=1017 c=32
REC k=9 s=1,3,4 ab=4/2,8/2,9/8 q=1,1 t1=0 D=3204 c=32
REC k=9 s=1,3,4 ab=4/2,9/2,10/9 q=1,1 t1=0 D=9765 c=32
REC k=9 s=1,3,5 ab=3/2,4/1,6/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,3,5 ab=4/2,6/2,7/5 q=1,1 t1=0 D=288 c=32
REC k=9 s=1,3,5 ab=4/2,6/2,7/5 q=2,2 t1=0 D=144 c=32
REC k=9 s=1,3,5 ab=5/1,6/2,7/1 q=1,2 t1=0 D=204 c=116
REC k=9 s=1,3,5 ab=5/1,7/2,8/1 q=1,2 t1=0 D=933 c=116
REC k=9 s=1,3,5 ab=5/1,8/2,9/1 q=1,2 t1=0 D=3120 c=116
REC k=9 s=1,3,5 ab=5/1,9/2,10/1 q=1,2 t1=0 D=9681 c=116
REC k=9 s=1,3,5 ab=5/3,6/3,7/2 q=1,2 t1=0 D=207 c=104
REC k=9 s=1,3,5 ab=5/3,7/3,8/2 q=1,2 t1=0 D=936 c=104
REC k=9 s=1,3,5 ab=5/3,8/3,9/2 q=1,2 t1=0 D=3123 c=104
REC k=9 s=1,3,5 ab=5/3,9/3,10/2 q=1,2 t1=0 D=9684 c=104
REC k=9 s=1,3,6 ab=2/1,4/2,7/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,3,6 ab=3/2,4/1,7/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,3,6 ab=4/2,7/2,8/5 q=1,1 t1=0 D=1017 c=32
REC k=9 s=1,3,6 ab=5/3,7/5,8/3 q=2,3 t1=0 D=414 c=104
REC k=9 s=1,3,6 ab=6/2,7/3,8/5 q=2,3 t1=1 D=342 c=14
REC k=9 s=1,3,6 ab=6/5,7/4,8/3 q=2,3 t1=0 D=387 c=239
REC k=9 s=1,3,7 ab=2/1,4/2,8/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,3,7 ab=3/2,4/1,8/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,3,7 ab=3/2,4/1,8/3 q=2,4 t1=0 D=-3 c=5
REC k=9 s=1,3,7 ab=4/2,8/2,9/5 q=1,1 t1=0 D=3204 c=32
REC k=9 s=1,3,7 ab=4/2,8/2,9/5 q=2,2 t1=0 D=1602 c=32
REC k=9 s=1,3,7 ab=7/2,8/3,9/5 q=2,3 t1=1 D=1071 c=14
REC k=9 s=1,3,7 ab=7/5,8/4,9/3 q=2,3 t1=0 D=1116 c=968
REC k=9 s=1,3,8 ab=2/1,4/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,3,8 ab=3/2,4/1,9/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,3,8 ab=3/2,4/1,9/3 q=2,4 t1=0 D=-3 c=5
REC k=9 s=1,3,8 ab=4/2,9/2,10/5 q=1,1 t1=0 D=9765 c=32
REC k=9 s=1,3,8 ab=4/3,8/1,10/6 q=1,5 t1=0 D=3216 c=23
REC k=9 s=1,3,8 ab=8/2,9/3,10/5 q=2,3 t1=1 D=3258 c=14
REC k=9 s=1,3,8 ab=8/5,9/4,10/3 q=2,3 t1=0 D=3303 c=3155
REC k=9 s=1,4,5 ab=2/1,6/0,7/6 q=2,1 t1=0 D=122 c=-1
REC k=9 s=1,4,5 ab=3/2,5/1,6/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,4,5 ab=5/2,6/2,7/6 q=1,1 t1=0 D=126 c=113
REC k=9 s=1,4,5 ab=5/2,7/2,8/7 q=1,1 t1=0 D=855 c=113
REC k=9 s=1,4,5 ab=5/2,8/2,9/8 q=1,1 t1=0 D=3042 c=113
REC k=9 s=1,4,5 ab=5/2,9/2,10/9 q=1,1 t1=0 D=9603 c=113
REC k=9 s=1,4,6 ab=3/2,5/1,7/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,4,6 ab=5/2,7/2,8/6 q=1,1 t1=0 D=855 c=113
REC k=9 s=1,4,6 ab=6/1,7/2,8/1 q=1,2 t1=0 D=609 c=359
REC k=9 s=1,4,6 ab=6/1,8/2,9/1 q=1,2 t1=0 D=2796 c=359
REC k=9 s=1,4,6 ab=6/1,9/2,10/1 q=1,2 t1=0 D=9357 c=359
REC k=9 s=1,4,6 ab=6/3,7/3,8/2 q=1,2 t1=0 D=612 c=347
REC k=9 s=1,4,6 ab=6/3,8/3,9/2 q=1,2 t1=0 D=2799 c=347
REC k=9 s=1,4,6 ab=6/3,9/3,10/2 q=1,2 t1=0 D=9360 c=347
REC k=9 s=1,4,7 ab=2/1,5/2,8/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,4,7 ab=3/2,5/1,8/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,4,7 ab=3/2,5/2,8/3 q=3,3 t1=0 D=-3 c=5
REC k=9 s=1,4,7 ab=5/2,8/2,9/6 q=1,1 t1=0 D=3042 c=113
REC k=9 s=1,4,7 ab=5/2,8/2,9/6 q=2,2 t1=0 D=1521 c=113
REC k=9 s=1,4,7 ab=5/2,8/2,9/6 q=3,3 t1=0 D=1014 c=113
REC k=9 s=1,4,8 ab=2/1,5/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,4,8 ab=3/2,5/1,9/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,4,8 ab=3/2,5/1,9/3 q=2,4 t1=0 D=-3 c=5
REC k=9 s=1,4,8 ab=3/2,5/2,9/3 q=3,3 t1=0 D=-3 c=5
REC k=9 s=1,4,8 ab=5/2,9/2,10/6 q=1,1 t1=0 D=9603 c=113
REC k=9 s=1,4,8 ab=5/2,9/2,10/6 q=3,3 t1=0 D=3201 c=113
REC k=9 s=1,5,6 ab=2/1,7/0,8/7 q=2,1 t1=0 D=365 c=-1
REC k=9 s=1,5,6 ab=3/2,6/1,7/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,5,6 ab=6/2,7/2,8/7 q=1,1 t1=0 D=369 c=356
REC k=9 s=1,5,6 ab=6/2,8/2,9/8 q=1,1 t1=0 D=2556 c=356
REC k=9 s=1,5,6 ab=6/2,9/2,10/9 q=1,1 t1=0 D=9117 c=356
REC k=9 s=1,5,7 ab=3/2,6/1,8/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,5,7 ab=6/2,8/2,9/7 q=1,1 t1=0 D=2556 c=356
REC k=9 s=1,5,7 ab=6/2,8/2,9/7 q=2,2 t1=0 D=1278 c=356
REC k=9 s=1,5,7 ab=7/1,8/2,9/1 q=1,2 t1=0 D=1824 c=1088
REC k=9 s=1,5,7 ab=7/1,9/2,10/1 q=1,2 t1=0 D=8385 c=1088
REC k=9 s=1,5,7 ab=7/3,8/3,9/2 q=1,2 t1=0 D=1827 c=1076
REC k=9 s=1,5,7 ab=7/3,9/3,10/2 q=1,2 t1=0 D=8388 c=1076
REC k=9 s=1,5,8 ab=2/1,6/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=1,5,8 ab=3/2,6/1,9/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,5,8 ab=3/2,6/2,9/3 q=3,3 t1=0 D=-3 c=5
REC k=9 s=1,5,8 ab=6/2,9/2,10/7 q=1,1 t1=0 D=9117 c=356
REC k=9 s=1,5,8 ab=6/2,9/2,10/7 q=3,3 t1=0 D=3039 c=356
REC k=9 s=1,6,7 ab=2/1,8/0,9/8 q=2,1 t1=0 D=1094 c=-1
REC k=9 s=1,6,7 ab=3/1,9/8,9/1 q=5,1 t1=0 D=1092 c=8
REC k=9 s=1,6,7 ab=3/2,7/1,8/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,6,7 ab=4/3,9/8,9/2 q=5,1 t1=0 D=1089 c=23
REC k=9 s=1,6,7 ab=7/2,8/2,9/8 q=1,1 t1=0 D=1098 c=1085
REC k=9 s=1,6,7 ab=7/2,9/2,10/9 q=1,1 t1=0 D=7659 c=1085
REC k=9 s=1,6,8 ab=3/2,7/1,9/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,6,8 ab=7/2,9/2,10/8 q=1,1 t1=0 D=7659 c=1085
REC k=9 s=1,6,8 ab=8/1,9/2,10/1 q=1,2 t1=0 D=5469 c=3275
REC k=9 s=1,6,8 ab=8/3,9/3,10/2 q=1,2 t1=0 D=5472 c=3263
REC k=9 s=1,7,8 ab=2/1,9/0,10/9 q=2,1 t1=0 D=3281 c=-1
REC k=9 s=1,7,8 ab=3/1,10/9,10/1 q=5,1 t1=0 D=3279 c=8
REC k=9 s=1,7,8 ab=3/2,8/1,9/2 q=2,1 t1=0 D=-3 c=5
REC k=9 s=1,7,8 ab=4/3,10/9,10/2 q=5,1 t1=0 D=3276 c=23
REC k=9 s=1,7,8 ab=8/2,9/2,10/9 q=1,1 t1=0 D=3285 c=3272
REC k=9 s=2,3,4 ab=4/3,5/3,6/5 q=1,1 t1=0 D=54 c=14
REC k=9 s=2,3,4 ab=4/3,6/3,7/6 q=1,1 t1=0 D=297 c=14
REC k=9 s=2,3,4 ab=4/3,7/3,8/7 q=1,1 t1=0 D=1026 c=14
REC k=9 s=2,3,4 ab=4/3,8/3,9/8 q=1,1 t1=0 D=3213 c=14
REC k=9 s=2,3,4 ab=4/3,9/3,10/9 q=1,1 t1=0 D=9774 c=14
REC k=9 s=2,3,5 ab=4/3,6/3,7/5 q=1,1 t1=0 D=297 c=14
REC k=9 s=2,3,5 ab=5/2,6/3,7/2 q=1,2 t1=0 D=207 c=104
REC k=9 s=2,3,5 ab=5/2,7/3,8/2 q=1,2 t1=0 D=936 c=104
REC k=9 s=2,3,5 ab=5/2,8/3,9/2 q=1,2 t1=0 D=3123 c=104
REC k=9 s=2,3,5 ab=5/2,9/3,10/2 q=1,2 t1=0 D=9684 c=104
REC k=9 s=2,3,5 ab=5/4,6/4,7/3 q=1,2 t1=0 D=216 c=68
REC k=9 s=2,3,5 ab=5/4,7/4,8/3 q=1,2 t1=0 D=945 c=68
REC k=9 s=2,3,5 ab=5/4,8/4,9/3 q=1,2 t1=0 D=3132 c=68
REC k=9 s=2,3,5 ab=5/4,9/4,10/3 q=1,2 t1=0 D=9693 c=68
REC k=9 s=2,3,6 ab=3/1,4/2,7/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,3,6 ab=3/1,4/2,7/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,3,6 ab=3/2,4/3,7/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,3,6 ab=4/3,6/4,8/7 q=1,3 t1=0 D=270 c=14
REC k=9 s=2,3,6 ab=4/3,7/3,8/5 q=1,1 t1=0 D=1026 c=14
REC k=9 s=2,3,6 ab=5/4,8/7,9/6 q=1,3 t1=0 D=2079 c=68
REC k=9 s=2,3,6 ab=6/4,7/5,8/3 q=1,2 t1=0 D=621 c=311
REC k=9 s=2,3,6 ab=6/4,7/6,8/6 q=1,3 t1=0 D=378 c=311
REC k=9 s=2,3,6 ab=6/4,8/5,9/3 q=1,2 t1=0 D=2808 c=311
REC k=9 s=2,3,6 ab=6/4,8/7,9/7 q=1,3 t1=0 D=1836 c=311
REC k=9 s=2,3,6 ab=6/4,9/5,10/3 q=1,2 t1=0 D=9369 c=311
REC k=9 s=2,3,6 ab=6/4,9/8,10/8 q=1,3 t1=0 D=6210 c=311
REC k=9 s=2,3,6 ab=6/5,7/6,8/5 q=1,3 t1=0 D=459 c=230
REC k=9 s=2,3,6 ab=7/4,8/6,9/6 q=1,3 t1=0 D=1836 c=1040
REC k=9 s=2,3,6 ab=7/4,8/7,9/8 q=1,3 t1=0 D=1107 c=1040
REC k=9 s=2,3,6 ab=7/5,8/6,9/5 q=1,3 t1=0 D=1917 c=959
REC k=9 s=2,3,6 ab=8/4,9/6,10/6 q=1,3 t1=0 D=6210 c=3227
REC k=9 s=2,3,6 ab=8/4,9/7,10/8 q=1,3 t1=0 D=5481 c=3227
REC k=9 s=2,3,6 ab=8/5,9/6,10/5 q=1,3 t1=0 D=6291 c=3146
REC k=9 s=2,3,6 ab=8/7,9/7,10/5 q=1,3 t1=0 D=6534 c=2174
REC k=9 s=2,3,7 ab=3/1,4/2,8/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,3,7 ab=3/1,4/2,8/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,3,7 ab=3/2,4/3,8/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,3,7 ab=4/3,8/3,9/5 q=1,1 t1=0 D=3213 c=14
REC k=9 s=2,3,7 ab=5/4,9/8,10/6 q=1,3 t1=0 D=6453 c=68
REC k=9 s=2,3,7 ab=6/4,9/8,10/7 q=1,3 t1=0 D=6210 c=311
REC k=9 s=2,3,7 ab=7/4,8/6,9/3 q=1,2 t1=0 D=1836 c=1040
REC k=9 s=2,3,7 ab=7/4,8/7,9/7 q=1,3 t1=0 D=1107 c=1040
REC k=9 s=2,3,7 ab=7/4,9/6,10/3 q=1,2 t1=0 D=8397 c=1040
REC k=9 s=2,3,7 ab=7/4,9/8,10/8 q=1,3 t1=0 D=5481 c=1040
REC k=9 s=2,3,7 ab=7/6,8/7,9/5 q=1,3 t1=0 D=1431 c=716
REC k=9 s=2,3,7 ab=8/4,9/7,10/7 q=1,3 t1=0 D=5481 c=3227
REC k=9 s=2,3,7 ab=8/4,9/8,10/9 q=1,3 t1=0 D=3294 c=3227
REC k=9 s=2,3,7 ab=8/6,9/7,10/5 q=1,3 t1=0 D=5805 c=2903
REC k=9 s=2,3,8 ab=3/1,4/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,3,8 ab=3/1,4/2,9/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,3,8 ab=3/2,4/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,3,8 ab=4/2,8/1,10/6 q=1,5 t1=0 D=3216 c=23
REC k=9 s=2,3,8 ab=4/3,9/3,10/5 q=1,1 t1=0 D=9774 c=14
REC k=9 s=2,3,8 ab=8/4,9/7,10/3 q=1,2 t1=0 D=5481 c=3227
REC k=9 s=2,3,8 ab=8/4,9/8,10/8 q=1,3 t1=0 D=3294 c=3227
REC k=9 s=2,3,8 ab=8/7,9/8,10/5 q=1,3 t1=0 D=4347 c=2174
REC k=9 s=2,4,5 ab=3/1,6/0,7/6 q=2,1 t1=0 D=122 c=-1
REC k=9 s=2,4,5 ab=3/2,6/1,7/6 q=2,1 t1=0 D=123 c=-4
REC k=9 s=2,4,5 ab=4/3,5/2,6/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,4,5 ab=5/3,6/3,7/6 q=1,1 t1=0 D=135 c=95
REC k=9 s=2,4,5 ab=5/3,7/3,8/7 q=1,1 t1=0 D=864 c=95
REC k=9 s=2,4,5 ab=5/3,8/3,9/8 q=1,1 t1=0 D=3051 c=95
REC k=9 s=2,4,5 ab=5/3,9/3,10/9 q=1,1 t1=0 D=9612 c=95
REC k=9 s=2,4,6 ab=4/3,5/2,7/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,4,6 ab=5/3,7/3,8/6 q=1,1 t1=0 D=864 c=95
REC k=9 s=2,4,6 ab=5/3,7/3,8/6 q=2,2 t1=0 D=432 c=95
REC k=9 s=2,4,6 ab=6/2,7/3,8/2 q=1,2 t1=0 D=612 c=347
REC k=9 s=2,4,6 ab=6/2,8/3,9/2 q=1,2 t1=0 D=2799 c=347
REC k=9 s=2,4,6 ab=6/2,9/3,10/2 q=1,2 t1=0 D=9360 c=347
REC k=9 s=2,4,6 ab=6/4,7/4,8/3 q=1,2 t1=0 D=621 c=311
REC k=9 s=2,4,6 ab=6/4,8/4,9/3 q=1,2 t1=0 D=2808 c=311
REC k=9 s=2,4,6 ab=6/4,9/4,10/3 q=1,2 t1=0 D=9369 c=311
REC k=9 s=2,4,7 ab=3/1,5/2,8/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,4,7 ab=3/1,5/2,8/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,4,7 ab=3/2,5/3,8/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,4,7 ab=4/3,5/2,8/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,4,7 ab=5/3,8/3,9/6 q=1,1 t1=0 D=3051 c=95
REC k=9 s=2,4,7 ab=6/4,8/6,9/4 q=2,3 t1=0 D=1242 c=311
REC k=9 s=2,4,7 ab=7/3,8/4,9/6 q=2,3 t1=1 D=1026 c=41
REC k=9 s=2,4,7 ab=7/6,8/5,9/4 q=2,3 t1=0 D=1161 c=716
REC k=9 s=2,4,8 ab=3/1,5/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,4,8 ab=3/1,5/2,9/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,4,8 ab=3/2,5/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,4,8 ab=4/3,5/2,9/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,4,8 ab=4/3,5/2,9/4 q=2,4 t1=0 D=-9 c=14
REC k=9 s=2,4,8 ab=5/3,9/3,10/6 q=1,1 t1=0 D=9612 c=95
REC k=9 s=2,4,8 ab=5/3,9/3,10/6 q=2,2 t1=0 D=4806 c=95
REC k=9 s=2,4,8 ab=8/3,9/4,10/6 q=2,3 t1=1 D=3213 c=41
REC k=9 s=2,4,8 ab=8/6,9/5,10/4 q=2,3 t1=0 D=3348 c=2903
REC k=9 s=2,5,6 ab=3/1,7/0,8/7 q=2,1 t1=0 D=365 c=-1
REC k=9 s=2,5,6 ab=3/2,7/1,8/7 q=2,1 t1=0 D=366 c=-4
REC k=9 s=2,5,6 ab=4/3,6/2,7/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,5,6 ab=6/3,7/3,8/7 q=1,1 t1=0 D=378 c=338
REC k=9 s=2,5,6 ab=6/3,8/3,9/8 q=1,1 t1=0 D=2565 c=338
REC k=9 s=2,5,6 ab=6/3,9/3,10/9 q=1,1 t1=0 D=9126 c=338
REC k=9 s=2,5,7 ab=4/3,6/2,8/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,5,7 ab=6/3,8/3,9/7 q=1,1 t1=0 D=2565 c=338
REC k=9 s=2,5,7 ab=7/2,8/3,9/2 q=1,2 t1=0 D=1827 c=1076
REC k=9 s=2,5,7 ab=7/2,9/3,10/2 q=1,2 t1=0 D=8388 c=1076
REC k=9 s=2,5,7 ab=7/4,8/4,9/3 q=1,2 t1=0 D=1836 c=1040
REC k=9 s=2,5,7 ab=7/4,9/4,10/3 q=1,2 t1=0 D=8397 c=1040
REC k=9 s=2,5,8 ab=3/1,6/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=2,5,8 ab=3/1,6/2,9/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=2,5,8 ab=3/2,6/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=2,5,8 ab=4/3,6/2,9/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,5,8 ab=4/3,6/3,9/4 q=3,3 t1=0 D=-9 c=14
REC k=9 s=2,5,8 ab=6/3,9/3,10/7 q=1,1 t1=0 D=9126 c=338
REC k=9 s=2,5,8 ab=6/3,9/3,10/7 q=2,2 t1=0 D=4563 c=338
REC k=9 s=2,5,8 ab=6/3,9/3,10/7 q=3,3 t1=0 D=3042 c=338
REC k=9 s=2,6,7 ab=3/1,8/0,9/8 q=2,1 t1=0 D=1094 c=-1
REC k=9 s=2,6,7 ab=3/2,8/1,9/8 q=2,1 t1=0 D=1095 c=-4
REC k=9 s=2,6,7 ab=4/3,7/2,8/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,6,7 ab=7/3,8/3,9/8 q=1,1 t1=0 D=1107 c=1067
REC k=9 s=2,6,7 ab=7/3,9/3,10/9 q=1,1 t1=0 D=7668 c=1067
REC k=9 s=2,6,8 ab=4/3,7/2,9/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,6,8 ab=7/3,9/3,10/8 q=1,1 t1=0 D=7668 c=1067
REC k=9 s=2,6,8 ab=7/3,9/3,10/8 q=2,2 t1=0 D=3834 c=1067
REC k=9 s=2,6,8 ab=8/2,9/3,10/2 q=1,2 t1=0 D=5472 c=3263
REC k=9 s=2,6,8 ab=8/4,9/4,10/3 q=1,2 t1=0 D=5481 c=3227
REC k=9 s=2,7,8 ab=3/1,9/0,10/9 q=2,1 t1=0 D=3281 c=-1
REC k=9 s=2,7,8 ab=3/2,9/1,10/9 q=2,1 t1=0 D=3282 c=-4
REC k=9 s=2,7,8 ab=4/2,10/9,10/2 q=5,1 t1=0 D=3276 c=23
REC k=9 s=2,7,8 ab=4/3,8/1,9/2 q=5,1 t1=0 D=-3 c=14
REC k=9 s=2,7,8 ab=4/3,8/2,9/3 q=2,1 t1=0 D=-9 c=14
REC k=9 s=2,7,8 ab=5/4,10/9,10/3 q=5,1 t1=0 D=3267 c=68
REC k=9 s=2,7,8 ab=8/3,9/3,10/9 q=1,1 t1=0 D=3294 c=3254
REC k=9 s=3,4,5 ab=5/4,6/4,7/6 q=1,1 t1=0 D=162 c=41
REC k=9 s=3,4,5 ab=5/4,7/4,8/7 q=1,1 t1=0 D=891 c=41
REC k=9 s=3,4,5 ab=5/4,8/4,9/8 q=1,1 t1=0 D=3078 c=41
REC k=9 s=3,4,5 ab=5/4,9/4,10/9 q=1,1 t1=0 D=9639 c=41
REC k=9 s=3,4,6 ab=5/4,7/4,8/6 q=1,1 t1=0 D=891 c=41
REC k=9 s=3,4,6 ab=6/3,7/4,8/3 q=1,2 t1=0 D=621 c=311
REC k=9 s=3,4,6 ab=6/3,8/4,9/3 q=1,2 t1=0 D=2808 c=311
REC k=9 s=3,4,6 ab=6/3,9/4,10/3 q=1,2 t1=0 D=9369 c=311
REC k=9 s=3,4,6 ab=6/5,7/5,8/4 q=1,2 t1=0 D=648 c=203
REC k=9 s=3,4,6 ab=6/5,8/5,9/4 q=1,2 t1=0 D=2835 c=203
REC k=9 s=3,4,6 ab=6/5,9/5,10/4 q=1,2 t1=0 D=9396 c=203
REC k=9 s=3,4,7 ab=4/1,5/2,8/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=3,4,7 ab=4/1,5/2,8/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=3,4,7 ab=4/1,5/2,8/3 q=1,3 t1=2 D=-3 c=5
REC k=9 s=3,4,7 ab=4/2,5/3,8/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=3,4,7 ab=4/2,5/3,8/4 q=1,3 t1=1 D=-9 c=5
REC k=9 s=3,4,7 ab=4/3,5/4,8/5 q=1,3 t1=0 D=-27 c=-13
REC k=9 s=3,4,7 ab=5/4,7/5,9/8 q=1,3 t1=0 D=810 c=41
REC k=9 s=3,4,7 ab=5/4,8/4,9/6 q=1,1 t1=0 D=3078 c=41
REC k=9 s=3,4,7 ab=6/5,9/8,10/7 q=1,3 t1=0 D=6237 c=203
REC k=9 s=3,4,7 ab=7/5,8/6,9/4 q=1,2 t1=0 D=1863 c=932
REC k=9 s=3,4,7 ab=7/5,8/7,9/7 q=1,3 t1=0 D=1134 c=932
REC k=9 s=3,4,7 ab=7/5,9/6,10/4 q=1,2 t1=0 D=8424 c=932
REC k=9 s=3,4,7 ab=7/5,9/8,10/8 q=1,3 t1=0 D=5508 c=932
REC k=9 s=3,4,7 ab=7/6,8/7,9/6 q=1,3 t1=0 D=1377 c=689
REC k=9 s=3,4,7 ab=8/5,9/7,10/7 q=1,3 t1=0 D=5508 c=3119
REC k=9 s=3,4,7 ab=8/5,9/8,10/9 q=1,3 t1=0 D=3321 c=3119
REC k=9 s=3,4,7 ab=8/6,9/7,10/6 q=1,3 t1=0 D=5751 c=2876
REC k=9 s=3,4,8 ab=4/1,5/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=3,4,8 ab=4/1,5/2,9/3 q=1,3 t1=1 D=-3 c=2
REC k=9 s=3,4,8 ab=4/1,5/2,9/3 q=1,3 t1=2 D=-3 c=5
REC k=9 s=3,4,8 ab=4/2,5/3,9/4 q=1,3 t1=0 D=-9 c=-4
REC k=9 s=3,4,8 ab=4/2,5/3,9/4 q=1,3 t1=1 D=-9 c=5
REC k=9 s=3,4,8 ab=4/3,5/4,9/5 q=1,3 t1=0 D=-27 c=-13
REC k=9 s=3,4,8 ab=5/4,9/4,10/6 q=1,1 t1=0 D=9639 c=41
REC k=9 s=3,4,8 ab=8/5,9/7,10/4 q=1,2 t1=0 D=5508 c=3119
REC k=9 s=3,4,8 ab=8/5,9/8,10/8 q=1,3 t1=0 D=3321 c=3119
REC k=9 s=3,4,8 ab=8/7,9/8,10/6 q=1,3 t1=0 D=4293 c=2147
REC k=9 s=3,5,6 ab=4/1,7/0,8/7 q=2,1 t1=0 D=365 c=-1
REC k=9 s=3,5,6 ab=4/2,7/1,8/7 q=2,1 t1=0 D=366 c=-4
REC k=9 s=3,5,6 ab=4/3,7/2,8/7 q=2,1 t1=0 D=369 c=-13
REC k=9 s=3,5,6 ab=5/4,6/3,7/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,5,6 ab=6/4,7/4,8/7 q=1,1 t1=0 D=405 c=284
REC k=9 s=3,5,6 ab=6/4,8/4,9/8 q=1,1 t1=0 D=2592 c=284
REC k=9 s=3,5,6 ab=6/4,9/4,10/9 q=1,1 t1=0 D=9153 c=284
REC k=9 s=3,5,7 ab=5/4,6/3,8/4 q=2,1 t1=0 D=-27 c=41
REC k=9 s=3,5,7 ab=6/4,8/4,9/7 q=1,1 t1=0 D=2592 c=284
REC k=9 s=3,5,7 ab=6/4,8/4,9/7 q=2,2 t1=0 D=1296 c=284
REC k=9 s=3,5,7 ab=7/3,8/4,9/3 q=1,2 t1=0 D=1836 c=1040
REC k=9 s=3,5,7 ab=7/3,9/4,10/3 q=1,2 t1=0 D=8397 c=1040
REC k=9 s=3,5,7 ab=7/5,8/5,9/4 q=1,2 t1=0 D=1863 c=932
REC k=9 s=3,5,7 ab=7/5,9/5,10/4 q=1,2 t1=0 D=8424 c=932
REC k=9 s=3,5,8 ab=4/1,6/2,9/3 q=1,3 t1=0 D=-3 c=-1
REC k=9 s=3,5,8 ab=4/1,6/2,9/3 q=1,3 t1=1 D=-3 c=2
